meet_date,meet_name,score_site,session_id,score_url,is_wag,export_status,export_filename,export_date,export_message
2026-02-13 19:30,Alabama vs Arkansas,Virtius,haxR1eyXOS,https://virti.us/session?s=haxR1eyXOS,true,NOT_PROCESSED,,,
2026-02-13 19:00,Winona State vs UW-Oshkosh,Virtius,gghkBvotT9,https://virti.us/session?s=gghkBvotT9,true,NOT_PROCESSED,,,
2026-02-13 19:00,Gustavus vs UWL,Virtius,PHX2EAekQm,https://virti.us/session?s=PHX2EAekQm,true,NOT_PROCESSED,,,
2026-02-13 19:00,West Chester / Ursinus / Towson,Virtius,8JmESPyZkx,https://virti.us/session?s=8JmESPyZkx,true,NOT_PROCESSED,,,
2026-02-13 19:00,Kentucky vs Missouri,Virtius,_JObE39D3P,https://virti.us/session?s=_JObE39D3P,true,NOT_PROCESSED,,,
2026-02-13 18:45,UNC vs NC State,Virtius,flencA2-tY,https://virti.us/session?s=flencA2-tY,true,NOT_PROCESSED,,,
2026-02-13 18:45,Florida vs Oklahoma,Virtius,gLf7AdegRW,https://virti.us/session?s=gLf7AdegRW,true,NOT_PROCESSED,,,
2026-02-13 18:00,CMU vs Kent State,Virtius,deuf-IZHTL,https://virti.us/session?s=deuf-IZHTL,true,NOT_PROCESSED,,,
2026-02-13 18:00,Temple / William & Mary / Yale / Brown,Virtius,sc3Va7d42-,https://virti.us/session?s=sc3Va7d42-,true,NOT_PROCESSED,,,
2026-02-11 18:30,Ithaca vs Cortland,Virtius,Y0IepL2PFZ,https://virti.us/session?s=Y0IepL2PFZ,true,NOT_PROCESSED,,,
2026-02-08 16:00,NC State vs UNC,Virtius,m7Xxpp0zAs,https://virti.us/session?s=m7Xxpp0zAs,true,NOT_PROCESSED,,,
2026-02-08 14:00,Bowling Green / Wilberforce / Fisk,Virtius,MEIVM4lZPT,https://virti.us/session?s=MEIVM4lZPT,true,NOT_PROCESSED,,,
2026-02-08 14:00,Ithaca / Cortland / Brockport,Virtius,gYfEMgTDsw,https://virti.us/session?s=gYfEMgTDsw,true,NOT_PROCESSED,,,
2026-02-08 14:00,UNH vs Temple,Virtius,A3r-YlelnP,https://virti.us/session?s=A3r-YlelnP,true,NOT_PROCESSED,,,
2026-02-08 14:00,Penn State vs Michigan State,Virtius,sLrDaLzAks,https://virti.us/session?s=sLrDaLzAks,true,NOT_PROCESSED,,,
2026-02-08 13:00,Utica vs Ursinus,Virtius,sTYBXd1k_9,https://virti.us/session?s=sTYBXd1k_9,true,NOT_PROCESSED,,,
2026-02-08 13:00,Springfield / RIC / Brown,Virtius,MS4le1VZ5I,https://virti.us/session?s=MS4le1VZ5I,true,NOT_PROCESSED,,,
2026-02-08 13:00,Eastern Michigan vs CMU,Virtius,Y57w-ypYT9,https://virti.us/session?s=Y57w-ypYT9,true,NOT_PROCESSED,,,
2026-02-08 13:00,Ball State / Illinois State / Kent State,Virtius,pdDgQYzwKp,https://virti.us/session?s=pdDgQYzwKp,true,NOT_PROCESSED,,,
2026-02-07 19:00,Oklahoma / Air Force / Ohio State,Virtius,FSmmnXpdXc,https://virti.us/session?s=FSmmnXpdXc,false,NOT_PROCESSED,,,
2026-02-07 18:00,Washington vs Illinois,Virtius,tYkvNiEnpf,https://virti.us/session?s=tYkvNiEnpf,true,NOT_PROCESSED,,,
2026-02-07 18:00,Maryland vs Rutgers,Virtius,BixSVDdxAJ,https://virti.us/session?s=BixSVDdxAJ,true,NOT_PROCESSED,,,
2026-02-07 18:00,Clemson vs California,Virtius,Pw3hhPDw8B,https://virti.us/session?s=Pw3hhPDw8B,true,NOT_PROCESSED,,,
2026-02-07 17:00,Minnesota vs UCLA,Virtius,UK43F2OoT_,https://virti.us/session?s=UK43F2OoT_,true,NOT_PROCESSED,,,
2026-02-07 17:00,UW-Whitewater vs Winona State,Virtius,sWMXlXFjUi,https://virti.us/session?s=sWMXlXFjUi,true,NOT_PROCESSED,,,
2026-02-07 17:00,Nebraska vs Penn State,Virtius,GXktJtihde,https://virti.us/session?s=GXktJtihde,false,NOT_PROCESSED,,,
2026-02-07 16:00,Arizona State vs Denver,Virtius,4ecBVJea9t,https://virti.us/session?s=4ecBVJea9t,true,NOT_PROCESSED,,,
2026-02-07 14:00,Bridgeport vs West Chester,Virtius,xmOk1t6gee,https://virti.us/session?s=xmOk1t6gee,true,NOT_PROCESSED,,,
2026-02-07 14:00,Navy vs Army,Virtius,V-aQwNd7Pz,https://virti.us/session?s=V-aQwNd7Pz,false,NOT_PROCESSED,,,
2026-02-07 14:00,Greenville / California / Simpson,Virtius,dniGIa5XEq,https://virti.us/session?s=dniGIa5XEq,false,NOT_PROCESSED,,,
2026-02-07 13:00,Yale vs SCSU,Virtius,HJ9-Fy2pTZ,https://virti.us/session?s=HJ9-Fy2pTZ,true,NOT_PROCESSED,,,
2026-02-06 22:00,Stanford vs Pitt,Virtius,hJS0s5bH62,https://virti.us/session?s=hJS0s5bH62,true,NOT_PROCESSED,,,
2026-02-06 21:00,Missouri vs Florida,Virtius,9KIhuVEgbI,https://virti.us/session?s=9KIhuVEgbI,true,NOT_PROCESSED,,,
2026-02-06 21:00,Arizona vs Utah,Virtius,k5uUooufZn,https://virti.us/session?s=k5uUooufZn,true,NOT_PROCESSED,,,
2026-02-06 21:00,Air Force / Utah State / Alaska,Virtius,78FDHQKJ8B,https://virti.us/session?s=78FDHQKJ8B,true,NOT_PROCESSED,,,
2026-02-06 21:00,Boise State / SJSU / Oregon State / UC Davis,Virtius,EyBpS2WSAi,https://virti.us/session?s=EyBpS2WSAi,true,NOT_PROCESSED,,,
2026-02-06 20:30,LSU vs Penn State,Virtius,JSvdEUjQq7,https://virti.us/session?s=JSvdEUjQq7,true,NOT_PROCESSED,,,
2026-02-06 20:30,Southern Utah vs BYU,Virtius,OYELbVnNUw,https://virti.us/session?s=OYELbVnNUw,true,NOT_PROCESSED,,,
2026-02-06 20:30,Oklahoma vs Alabama,Virtius,md84HmnPMK,https://virti.us/session?s=md84HmnPMK,true,NOT_PROCESSED,,,
2026-02-06 20:00,Auburn vs Kentucky,Virtius,NdjYLdC_XZ,https://virti.us/session?s=NdjYLdC_XZ,true,NOT_PROCESSED,,,
